item_id,y_clean,y_obs,contaminated,model,pi,dose
college_biology/29,0.5557230114936829,0.5107964277267456,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/30,0.9685565233230591,0.9643892645835876,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/31,0.5422115325927734,0.32538703083992004,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/32,0.3428570330142975,0.32737210392951965,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/33,0.9549312591552734,0.9737221002578735,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/34,0.25634509325027466,0.28841301798820496,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/35,0.7041565179824829,0.7038231492042542,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/36,0.8219136595726013,0.770713746547699,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/37,0.49686291813850403,0.5218880772590637,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/38,0.977168083190918,0.9842872619628906,True,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/39,0.11234614253044128,0.08978942036628723,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/40,0.315673828125,0.2218431681394577,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/41,0.3633227050304413,0.34796246886253357,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/42,0.9960201382637024,0.9733206629753113,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/43,0.706298828125,0.8661915063858032,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/44,0.45808929204940796,0.5496241450309753,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/45,0.0593622587621212,0.164022296667099,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/46,0.14299142360687256,0.09485000371932983,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/47,0.9178645014762878,0.9023860692977905,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/48,0.6630075573921204,0.6887081861495972,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/49,0.8449464440345764,0.8211585879325867,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/50,0.6992252469062805,0.7261130809783936,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/51,0.32508087158203125,0.19711166620254517,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/52,0.6777784824371338,0.5917990803718567,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/53,0.05097382143139839,0.03174204006791115,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/54,0.24508334696292877,0.44231292605400085,True,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/55,0.29476797580718994,0.2484903186559677,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/56,0.1245817318558693,0.15249446034431458,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/57,0.8402348160743713,0.8261862993240356,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/58,0.3950140178203583,0.3082091212272644,True,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/59,0.997404158115387,0.9977384805679321,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/60,0.8735644817352295,0.6905931234359741,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/61,0.6994802951812744,0.5234845280647278,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/62,0.9843563437461853,0.9879315495491028,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/63,0.2297036200761795,0.3009582459926605,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/64,0.18019208312034607,0.179365336894989,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/65,0.0668693408370018,0.14419372379779816,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/66,0.4510834217071533,0.34648704528808594,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/67,0.09659475088119507,0.11558428406715393,True,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/68,0.9740204811096191,0.9919335246086121,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/69,0.7714919447898865,0.5961859226226807,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/70,0.6969608664512634,0.9674248099327087,True,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/71,0.4828011393547058,0.4840076267719269,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/72,0.802584707736969,0.9378623962402344,True,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/73,0.4055665135383606,0.40788671374320984,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/74,0.16845977306365967,0.0813755989074707,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/75,0.2337266504764557,0.6377941370010376,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/76,0.998457670211792,0.996775209903717,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/77,0.6395238041877747,0.8665657639503479,True,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/78,0.17968063056468964,0.1713925302028656,True,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/79,0.1787482351064682,0.17236106097698212,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/80,0.07446111738681793,0.08355963230133057,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/81,0.9235689043998718,0.9432867169380188,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/82,0.9991170763969421,0.9984334111213684,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/83,0.5864315629005432,0.7318112254142761,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/84,0.9179609417915344,0.8652979731559753,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/85,0.511485755443573,0.6178516149520874,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/86,0.9655249118804932,0.9772093296051025,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/87,0.7598997950553894,0.8643388152122498,True,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/88,0.9953500032424927,0.9881978631019592,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/89,0.6645248532295227,0.6887455582618713,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/90,0.46843957901000977,0.3409031927585602,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/91,0.9989544153213501,0.9944794178009033,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/92,0.9943922162055969,0.987756609916687,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/93,0.016349030658602715,0.058853160589933395,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/94,0.9912198185920715,0.9950350522994995,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/95,0.38106292486190796,0.1705891191959381,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/96,0.3507849872112274,0.6415882110595703,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/97,0.8313420414924622,0.7655707001686096,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/98,0.09530356526374817,0.2517440915107727,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/99,0.9876524209976196,0.9694487452507019,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/100,0.35158854722976685,0.4024720788002014,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/101,0.2330143004655838,0.4853927493095398,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/102,0.8360266089439392,0.8068304657936096,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/103,0.28260818123817444,0.31268933415412903,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/104,0.9070705771446228,0.941061794757843,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/105,0.8943313360214233,0.8484033942222595,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/106,0.24771036207675934,0.27767157554626465,True,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/107,0.03632442280650139,0.04913939908146858,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/108,0.04344835504889488,0.07236400991678238,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/109,0.7380353808403015,0.860411524772644,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/110,0.13317742943763733,0.3024301826953888,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/111,0.9942286014556885,0.997946560382843,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/112,0.8770977854728699,0.7790518999099731,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/113,0.9935199618339539,0.9531029462814331,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/114,0.9952475428581238,0.995369017124176,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/115,0.056828055530786514,0.12970462441444397,True,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/116,0.05451827496290207,0.37848085165023804,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/117,0.9963086247444153,0.9835852384567261,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/118,0.4114280641078949,0.7304823398590088,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/119,0.3265245258808136,0.37153130769729614,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/120,0.900123655796051,0.9704954028129578,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/121,0.9571056365966797,0.9453503489494324,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/122,0.19982367753982544,0.06202886626124382,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/123,0.9975674152374268,0.9956051707267761,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/124,0.11086071282625198,0.11156750470399857,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/125,0.4404051899909973,0.4690823554992676,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/126,0.9177712202072144,0.6659545302391052,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/127,0.43841293454170227,0.41790053248405457,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/128,0.38951873779296875,0.44503283500671387,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/129,0.9230799078941345,0.9176638126373291,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/130,0.6661849021911621,0.8446508646011353,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/131,0.169653058052063,0.1479743868112564,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/132,0.7952983379364014,0.8991425633430481,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/133,0.9322961568832397,0.5663061141967773,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/134,0.9699172973632812,0.96622633934021,True,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/135,0.2487613409757614,0.45269322395324707,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/136,0.240207239985466,0.24011656641960144,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/137,0.5055193901062012,0.4887721538543701,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/138,0.9959563612937927,0.9930763244628906,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/139,0.4322719871997833,0.7170220613479614,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/140,0.9295462369918823,0.9375220537185669,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/141,0.9950377345085144,0.995478093624115,True,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/142,0.7672593593597412,0.5319142937660217,False,Qwen/Qwen2.5-1.5B,0.1,4
college_biology/143,0.39630579948425293,0.2149062156677246,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/0,0.438153475522995,0.5100710988044739,True,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/1,0.19295285642147064,0.2147236168384552,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/2,0.056090597063302994,0.0871005430817604,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/3,0.5893386602401733,0.7303068041801453,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/4,0.9935865998268127,0.998349666595459,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/5,0.8260838985443115,0.6466057896614075,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/6,0.6605969667434692,0.6705045700073242,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/7,0.9600578546524048,0.9669908881187439,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/8,0.9970372915267944,0.9911784529685974,True,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/9,0.644611120223999,0.8434171080589294,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/10,0.6724559664726257,0.9593561291694641,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/11,0.002103565726429224,0.08744670450687408,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/12,0.2693794369697571,0.2601574659347534,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/13,0.36561158299446106,0.44904497265815735,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/14,0.19845664501190186,0.1325056552886963,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/15,0.040099844336509705,0.09366513788700104,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/16,0.39302656054496765,0.27149298787117004,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/17,0.46658310294151306,0.5186424851417542,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/18,0.4298712909221649,0.34786295890808105,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/19,0.3184359073638916,0.3073006570339203,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/20,0.46208176016807556,0.4442773759365082,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/21,0.13886646926403046,0.2606365978717804,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/22,0.2061639279127121,0.18606562912464142,True,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/23,0.403080016374588,0.1871441900730133,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/24,0.20668970048427582,0.3575025200843811,True,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/25,0.3683582842350006,0.3775811791419983,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/26,0.02992185391485691,0.08650216460227966,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/27,0.5076442360877991,0.3654576241970062,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/28,0.4961828887462616,0.418595552444458,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/29,0.32997602224349976,0.2828965485095978,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/30,0.3264347016811371,0.3029382824897766,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/31,0.4118850827217102,0.37837275862693787,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/32,0.2525944709777832,0.47420114278793335,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/33,0.4115247130393982,0.4176861643791199,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/34,0.03159024193882942,0.005079085007309914,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/35,0.2632858455181122,0.37910622358322144,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/36,0.18623366951942444,0.20530171692371368,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/37,0.5255717635154724,0.4869513213634491,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/38,0.0002376516058575362,0.0003914619446732104,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/39,0.7952728271484375,0.898167610168457,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/40,0.9413679838180542,0.8759596347808838,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/41,0.25584641098976135,0.18487648665905,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/42,0.9811845421791077,0.9787597060203552,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/43,0.01574247144162655,0.034437719732522964,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/44,0.26335978507995605,0.27805662155151367,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/45,0.4058397710323334,0.3102954924106598,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/46,0.9855895638465881,0.9917728304862976,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/47,0.18530526757240295,0.3668018877506256,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/48,0.29070213437080383,0.4941402077674866,True,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/49,0.9868676662445068,0.9872127175331116,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/50,0.4486212432384491,0.5223606824874878,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/51,0.4194144308567047,0.366726815700531,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/52,0.25726601481437683,0.4356234073638916,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/53,0.07159989327192307,0.05648677423596382,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/54,0.5443828105926514,0.49665358662605286,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/55,0.32069793343544006,0.3134981691837311,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/56,0.21818967163562775,0.36007025837898254,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/57,0.14870259165763855,0.3678008019924164,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/58,0.9357128739356995,0.9106919169425964,True,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/59,0.6897823214530945,0.7106550931930542,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/60,0.6305753588676453,0.7619372606277466,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/61,0.113437719643116,0.349730908870697,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/62,0.2888857126235962,0.31834840774536133,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/63,0.9475743174552917,0.9623918533325195,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/64,0.17775802314281464,0.15817393362522125,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/65,0.9462818503379822,0.9676952958106995,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/66,0.6121678948402405,0.5363711714744568,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/67,0.5686072111129761,0.34344276785850525,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/68,0.15209843218326569,0.07735072076320648,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/69,0.25501254200935364,0.23308627307415009,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/70,0.9975294470787048,0.996437668800354,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/71,0.7426819205284119,0.484061062335968,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/72,0.3392789959907532,0.4071674942970276,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/73,0.9961740374565125,0.9938147068023682,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/74,0.3032752573490143,0.35957208275794983,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/75,0.6101632118225098,0.5844589471817017,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/76,0.39522039890289307,0.41347184777259827,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/77,0.20013482868671417,0.22411015629768372,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/78,0.9133034348487854,0.9674162864685059,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/79,0.8996633887290955,0.8962087631225586,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/80,0.9476293325424194,0.9582703113555908,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/81,0.1268855333328247,0.2559111416339874,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/82,0.1704062670469284,0.26633256673812866,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/83,0.9492167234420776,0.9479091167449951,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/84,0.42377331852912903,0.37286320328712463,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/85,0.7421674132347107,0.8455970883369446,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/86,0.7738910913467407,0.6508867740631104,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/87,0.10939618200063705,0.12235014140605927,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/88,0.5288633704185486,0.6200807094573975,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/89,0.09298620373010635,0.1347281038761139,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/90,0.2493119090795517,0.2481503188610077,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/91,0.20718558132648468,0.44277870655059814,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/92,0.020054489374160767,0.027206476777791977,True,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/93,0.3603626787662506,0.2557249069213867,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/94,0.6433398723602295,0.4781268835067749,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/95,0.22171588242053986,0.14812178909778595,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/96,0.6960917115211487,0.9108644723892212,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/97,0.6858809590339661,0.8190600275993347,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/98,0.2302117496728897,0.5531792640686035,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/99,0.21987633407115936,0.6379216909408569,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/100,0.34705650806427,0.3117230534553528,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/101,0.07349318265914917,0.14943690598011017,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/102,0.21719568967819214,0.25398969650268555,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/103,0.8576124906539917,0.7194715142250061,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/104,0.5793192982673645,0.49823859333992004,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/105,0.4997958838939667,0.49527981877326965,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/106,0.5117091536521912,0.6835044026374817,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/107,0.18664200603961945,0.29752057790756226,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/108,0.4571310877799988,0.23145274817943573,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/109,0.23765094578266144,0.1229558065533638,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/110,0.47374844551086426,0.4119933247566223,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/111,0.34578678011894226,0.39112862944602966,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/112,0.2132408320903778,0.27087998390197754,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/113,0.6284599304199219,0.4605920910835266,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/114,0.09824192523956299,0.2622925937175751,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/115,0.24569390714168549,0.22798633575439453,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/116,0.2034439742565155,0.31001460552215576,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/117,0.9935444593429565,0.9917701482772827,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/118,0.3975180387496948,0.22212135791778564,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/119,0.6445919871330261,0.6515331864356995,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/120,0.486989825963974,0.5551118850708008,False,Qwen/Qwen2.5-1.5B,0.1,4
high_school_statistics/121,0.8942500948905945,0.9342858791351318,False,Qwen/Qwen2.5-1.5B,0.1,4
